"","Broad_Category","Archive_Date","District","sum"
"3610","Music","2025-12-26","Carbon County School District 2",2
"3611","Music","2025-12-26","Converse County School Distrcit 2",1
"3612","Music","2025-12-26","Crook County School District 1",1
"3613","Music","2025-12-26","Sweetwater County School District 1",2
"3614","Music","2026-01-02","Carbon County School District 2",2
"3615","Music","2026-01-02","Converse County School Distrcit 2",1
"3616","Music","2026-01-02","Crook County School District 1",1
"3617","Music","2026-01-02","Sweetwater County School District 1",2
"3618","Music","2026-01-09","Carbon County School District 2",2
"3619","Music","2026-01-09","Converse County School Distrcit 2",1
"3620","Music","2026-01-09","Crook County School District 1",1
"3621","Music","2026-01-09","Sweetwater County School District 1",2
"3622","Music","2026-01-16","Carbon County School District 2",1
"3623","Music","2026-01-16","Converse County School Distrcit 2",1
"3624","Music","2026-01-16","Crook County School District 1",1
"3625","Music","2026-01-16","Sweetwater County School District 1",2
"3626","Music","2026-01-23","Carbon County School District 2",1
"3627","Music","2026-01-23","Converse County School Distrcit 2",1
"3628","Music","2026-01-23","Crook County School District 1",1
"3629","Music","2026-01-23","Sweetwater County School District 1",2
"3630","Music","2026-01-30","Carbon County School District 2",1
"3631","Music","2026-01-30","Converse County School Distrcit 2",1
"3632","Music","2026-01-30","Crook County School District 1",1
"3633","Music","2026-01-30","Sweetwater County School District 1",2
"3634","Music","2026-02-06","Carbon County School District 2",1
"3635","Music","2026-02-06","Converse County School Distrcit 2",1
"3636","Music","2026-02-06","Crook County School District 1",1
"3637","Music","2026-02-06","Sweetwater County School District 1",2
"3638","Music","2026-02-06","Sweetwater County School District 2",1
"3639","Music","2026-02-13","Albany Count School District 1",1
"3640","Music","2026-02-13","Carbon County School District 2",1
"3641","Music","2026-02-13","Converse County School Distrcit 2",2
"3642","Music","2026-02-13","Crook County School District 1",1
"3643","Music","2026-02-13","Niobrara County School District 1",1
"3644","Music","2026-02-13","Sweetwater County School District 1",2
"3645","Music","2026-02-13","Sweetwater County School District 2",1
"3646","Music","2026-02-20","Albany Count School District 1",1
"3647","Music","2026-02-20","Carbon County School District 2",1
"3648","Music","2026-02-20","Converse County School Distrcit 2",2
"3649","Music","2026-02-20","Crook County School District 1",1
"3650","Music","2026-02-20","Niobrara County School District 1",1
"3651","Music","2026-02-20","Sweetwater County School District 1",2
"3652","Music","2026-02-20","Sweetwater County School District 2",1
"3653","Music","2026-02-27","Carbon County School District 2",1
"3654","Music","2026-02-27","Converse County School Distrcit 2",2
"3655","Music","2026-02-27","Crook County School District 1",1
"3656","Music","2026-02-27","Niobrara County School District 1",1
"3657","Music","2026-02-27","Sweetwater County School District 1",2
"3658","Music","2026-02-27","Sweetwater County School District 2",1
"3659","Other","2024-08-09","Albany Count School District 1",3
"3660","Other","2024-08-09","Campbell County Scholl District 1",14
"3661","Other","2024-08-09","Carbon County School District 1",2
"3662","Other","2024-08-09","Laramie County School District 1",3
"3663","Other","2024-08-09","Natrona School District 1",2
"3664","Other","2024-08-09","Park County School District 6",4
"3665","Other","2024-08-09","Sweetwater County School District 1",21
"3666","Other","2024-08-09","Teton County School District 1",2
"3667","Other","2024-08-09","Uinta County School District 6",1
"3668","Other","2024-08-16","Albany Count School District 1",3
"3669","Other","2024-08-16","Campbell County Scholl District 1",7
"3670","Other","2024-08-16","Carbon County School District 1",1
"3671","Other","2024-08-16","Laramie County School District 1",2
"3672","Other","2024-08-16","Natrona School District 1",1
"3673","Other","2024-08-16","Park County School District 6",2
"3674","Other","2024-08-16","Sweetwater County School District 1",11
"3675","Other","2024-08-16","Teton County School District 1",1
"3676","Other","2024-08-16","Uinta County School District 6",1
"3677","Other","2024-08-23","Campbell County Scholl District 1",1
"3678","Other","2024-08-23","Carbon County School District 1",1
"3679","Other","2024-08-23","Laramie County School District 1",2
"3680","Other","2024-08-23","Natrona School District 1",1
"3681","Other","2024-08-23","Park County School District 6",1
"3682","Other","2024-08-23","Sweetwater County School District 1",11
"3683","Other","2024-08-23","Sweetwater County School District 2",1
"3684","Other","2024-08-23","Teton County School District 1",1
"3685","Other","2024-08-23","Uinta County School District 6",1
"3686","Other","2024-08-30","Campbell County Scholl District 1",3
"3687","Other","2024-08-30","Carbon County School District 1",1
"3688","Other","2024-08-30","Converse County School District 1",2
"3689","Other","2024-08-30","Park County School District 6",1
"3690","Other","2024-08-30","Sweetwater County School District 1",9
"3691","Other","2024-08-30","Sweetwater County School District 2",1
"3692","Other","2024-08-30","Uinta County School District 6",1
"3693","Other","2024-09-06","Albany Count School District 1",1
"3694","Other","2024-09-06","Campbell County Scholl District 1",3
"3695","Other","2024-09-06","Carbon County School District 1",1
"3696","Other","2024-09-06","Converse County School District 1",2
"3697","Other","2024-09-06","Laramie County School District 1",1
"3698","Other","2024-09-06","Park County School District 6",1
"3699","Other","2024-09-06","Sweetwater County School District 1",9
"3700","Other","2024-09-06","Sweetwater County School District 2",1
"3701","Other","2024-09-06","Uinta County School District 6",1
"3702","Other","2024-09-13","Albany Count School District 1",1
"3703","Other","2024-09-13","Carbon County School District 1",1
"3704","Other","2024-09-13","Converse County School District 1",2
"3705","Other","2024-09-13","Laramie County School District 1",2
"3706","Other","2024-09-13","Park County School District 6",1
"3707","Other","2024-09-13","Sweetwater County School District 1",9
"3708","Other","2024-09-13","Uinta County School District 6",1
"3709","Other","2024-09-20","Campbell County Scholl District 1",1
"3710","Other","2024-09-20","Carbon County School District 1",1
"3711","Other","2024-09-20","Converse County School District 1",2
"3712","Other","2024-09-20","Laramie County School District 1",2
"3713","Other","2024-09-20","Park County School District 6",1
"3714","Other","2024-09-20","Sweetwater County School District 1",9
"3715","Other","2024-09-27","Campbell County Scholl District 1",1
"3716","Other","2024-09-27","Carbon County School District 1",1
"3717","Other","2024-09-27","Converse County School District 1",2
"3718","Other","2024-09-27","Laramie County School District 1",2
"3719","Other","2024-09-27","Park County School District 6",1
"3720","Other","2024-09-27","Sweetwater County School District 1",9
"3721","Other","2024-10-04","Carbon County School District 1",1
"3722","Other","2024-10-04","Converse County School District 1",2
"3723","Other","2024-10-04","Laramie County School District 1",2
"3724","Other","2024-10-04","Park County School District 6",1
"3725","Other","2024-10-04","Sweetwater County School District 1",9
"3726","Other","2024-10-11","Campbell County Scholl District 1",1
"3727","Other","2024-10-11","Carbon County School District 1",1
"3728","Other","2024-10-11","Converse County School District 1",2
"3729","Other","2024-10-11","Laramie County School District 1",1
"3730","Other","2024-10-11","Park County School District 6",1
"3731","Other","2024-10-11","Sweetwater County School District 1",9
"3732","Other","2024-10-18","Carbon County School District 1",1
"3733","Other","2024-10-18","Converse County School District 1",2
"3734","Other","2024-10-18","Laramie County School District 1",2
"3735","Other","2024-10-18","Park County School District 6",1
"3736","Other","2024-10-18","Sweetwater County School District 1",9
"3737","Other","2024-10-25","Carbon County School District 1",1
"3738","Other","2024-10-25","Laramie County School District 1",1
"3739","Other","2024-10-25","Park County School District 6",1
"3740","Other","2024-10-25","Sweetwater County School District 1",9
"3741","Other","2024-11-01","Carbon County School District 1",1
"3742","Other","2024-11-01","Laramie County School District 1",2
"3743","Other","2024-11-01","Park County School District 6",1
"3744","Other","2024-11-01","Sweetwater County School District 1",9
"3745","Other","2024-11-08","Carbon County School District 1",1
"3746","Other","2024-11-08","Laramie County School District 1",2
"3747","Other","2024-11-08","Park County School District 6",1
"3748","Other","2024-11-08","Sweetwater County School District 1",9
"3749","Other","2024-11-15","Campbell County Scholl District 1",1
"3750","Other","2024-11-15","Carbon County School District 1",1
"3751","Other","2024-11-15","Laramie County School District 1",3
"3752","Other","2024-11-15","Natrona School District 1",1
"3753","Other","2024-11-15","Park County School District 6",1
"3754","Other","2024-11-15","Sweetwater County School District 1",9
"3755","Other","2024-11-22","Carbon County School District 1",1
"3756","Other","2024-11-22","Laramie County School District 1",4
"3757","Other","2024-11-22","Natrona School District 1",1
"3758","Other","2024-11-22","Park County School District 6",1
"3759","Other","2024-11-22","Platte County School District 1",1
"3760","Other","2024-11-22","Sweetwater County School District 1",9
"3761","Other","2024-11-29","Albany Count School District 1",1
"3762","Other","2024-11-29","Carbon County School District 1",1
"3763","Other","2024-11-29","Hot Springs County School District 1",1
"3764","Other","2024-11-29","Laramie County School District 1",3
"3765","Other","2024-11-29","Natrona School District 1",1
"3766","Other","2024-11-29","Park County School District 6",1
"3767","Other","2024-11-29","Sweetwater County School District 1",9
"3768","Other","2024-12-06","Albany Count School District 1",1
"3769","Other","2024-12-06","Carbon County School District 1",1
"3770","Other","2024-12-06","Laramie County School District 1",3
"3771","Other","2024-12-06","Natrona School District 1",1
"3772","Other","2024-12-06","Park County School District 6",1
"3773","Other","2024-12-06","Sweetwater County School District 1",9
"3774","Other","2024-12-13","Albany Count School District 1",1
"3775","Other","2024-12-13","Campbell County Scholl District 1",2
"3776","Other","2024-12-13","Carbon County School District 1",1
"3777","Other","2024-12-13","Laramie County School District 1",4
"3778","Other","2024-12-13","Sweetwater County School District 1",9
"3779","Other","2024-12-20","Albany Count School District 1",1
"3780","Other","2024-12-20","Campbell County Scholl District 1",2
"3781","Other","2024-12-20","Carbon County School District 1",1
"3782","Other","2024-12-20","Laramie County School District 1",4
"3783","Other","2024-12-20","Natrona School District 1",1
"3784","Other","2024-12-20","Sweetwater County School District 1",9
"3785","Other","2024-12-27","Albany Count School District 1",2
"3786","Other","2024-12-27","Campbell County Scholl District 1",1
"3787","Other","2024-12-27","Carbon County School District 1",1
"3788","Other","2024-12-27","Laramie County School District 1",4
"3789","Other","2024-12-27","Natrona School District 1",1
"3790","Other","2024-12-27","Sweetwater County School District 1",9
"3791","Other","2025-01-03","Albany Count School District 1",2
"3792","Other","2025-01-03","Carbon County School District 1",1
"3793","Other","2025-01-03","Laramie County School District 1",4
"3794","Other","2025-01-03","Natrona School District 1",1
"3795","Other","2025-01-03","Sweetwater County School District 1",9
"3796","Other","2025-01-10","Albany Count School District 1",2
"3797","Other","2025-01-10","Carbon County School District 1",1
"3798","Other","2025-01-10","Laramie County School District 1",4
"3799","Other","2025-01-10","Natrona School District 1",1
"3800","Other","2025-01-10","Sweetwater County School District 1",9
"3801","Other","2025-01-17","Albany Count School District 1",2
"3802","Other","2025-01-17","Carbon County School District 1",1
"3803","Other","2025-01-17","Laramie County School District 1",3
"3804","Other","2025-01-24","Albany Count School District 1",2
"3805","Other","2025-01-24","Carbon County School District 1",1
"3806","Other","2025-01-24","Fremont County School District 14",1
"3807","Other","2025-01-24","Laramie County School District 1",3
"3808","Other","2025-01-24","Natrona School District 1",2
"3809","Other","2025-01-24","Sweetwater County School District 1",3
"3810","Other","2025-01-31","Albany Count School District 1",2
"3811","Other","2025-01-31","Carbon County School District 1",1
"3812","Other","2025-01-31","Fremont County School District 14",1
"3813","Other","2025-01-31","Laramie County School District 1",4
"3814","Other","2025-01-31","Natrona School District 1",2
"3815","Other","2025-01-31","Sweetwater County School District 1",3
"3816","Other","2025-02-07","Albany Count School District 1",2
"3817","Other","2025-02-07","Carbon County School District 1",1
"3818","Other","2025-02-07","Fremont County School District 14",1
"3819","Other","2025-02-07","Laramie County School District 1",5
"3820","Other","2025-02-07","Natrona School District 1",1
"3821","Other","2025-02-07","Sweetwater County School District 1",4
"3822","Other","2025-02-14","Albany Count School District 1",2
"3823","Other","2025-02-14","Campbell County Scholl District 1",1
"3824","Other","2025-02-14","Carbon County School District 1",1
"3825","Other","2025-02-14","Fremont County School District 14",1
"3826","Other","2025-02-14","Laramie County School District 1",5
"3827","Other","2025-02-14","Natrona School District 1",1
"3828","Other","2025-02-14","Park County School District 1",1
"3829","Other","2025-02-14","Sweetwater County School District 1",3
"3830","Other","2025-02-14","Washakie County School District 1",1
"3831","Other","2025-02-21","Albany Count School District 1",1
"3832","Other","2025-02-21","Campbell County Scholl District 1",1
"3833","Other","2025-02-21","Carbon County School District 1",1
"3834","Other","2025-02-21","Converse County School District 1",1
"3835","Other","2025-02-21","Fremont County School District 14",1
"3836","Other","2025-02-21","Fremont County School District 25",1
"3837","Other","2025-02-21","Laramie County School District 1",5
"3838","Other","2025-02-21","Lincoln County School District 2",1
"3839","Other","2025-02-21","Natrona School District 1",1
"3840","Other","2025-02-21","Park County School District 1",1
"3841","Other","2025-02-21","Sweetwater County School District 1",3
"3842","Other","2025-02-21","Washakie County School District 1",1
"3843","Other","2025-02-28","Albany Count School District 1",1
"3844","Other","2025-02-28","Big Horn School District 1",1
"3845","Other","2025-02-28","Carbon County School District 1",1
"3846","Other","2025-02-28","Converse County School District 1",1
"3847","Other","2025-02-28","Fremont County School District 14",1
"3848","Other","2025-02-28","Fremont County School District 25",2
"3849","Other","2025-02-28","Laramie County School District 1",6
"3850","Other","2025-02-28","Lincoln County School District 2",1
"3851","Other","2025-02-28","Natrona School District 1",1
"3852","Other","2025-02-28","Park County School District 1",1
"3853","Other","2025-02-28","Sweetwater County School District 1",3
"3854","Other","2025-02-28","Teton County School District 1",1
"3855","Other","2025-02-28","Uinta County School District 4",1
"3856","Other","2025-02-28","Washakie County School District 1",2
"3857","Other","2025-03-07","Albany Count School District 1",1
"3858","Other","2025-03-07","Big Horn School District 1",1
"3859","Other","2025-03-07","Carbon County School District 1",1
"3860","Other","2025-03-07","Converse County School District 1",1
"3861","Other","2025-03-07","Fremont County School District 14",1
"3862","Other","2025-03-07","Fremont County School District 25",1
"3863","Other","2025-03-07","Laramie County School District 1",7
"3864","Other","2025-03-07","Lincoln County School District 2",1
"3865","Other","2025-03-07","Natrona School District 1",1
"3866","Other","2025-03-07","Park County School District 1",1
"3867","Other","2025-03-07","Sweetwater County School District 1",3
"3868","Other","2025-03-07","Teton County School District 1",1
"3869","Other","2025-03-07","Uinta County School District 4",1
"3870","Other","2025-03-07","Washakie County School District 1",1
"3871","Other","2025-03-14","Albany Count School District 1",2
"3872","Other","2025-03-14","Big Horn School District 1",1
"3873","Other","2025-03-14","Campbell County Scholl District 1",1
"3874","Other","2025-03-14","Carbon County School District 1",1
"3875","Other","2025-03-14","Fremont County School District 14",1
"3876","Other","2025-03-14","Fremont County School District 25",1
"3877","Other","2025-03-14","Laramie County School District 1",10
"3878","Other","2025-03-14","Lincoln County School District 2",1
"3879","Other","2025-03-14","Natrona School District 1",4
"3880","Other","2025-03-14","Park County School District 1",1
"3881","Other","2025-03-14","Platte County School District 1",1
"3882","Other","2025-03-14","Sweetwater County School District 1",3
"3883","Other","2025-03-14","Teton County School District 1",1
"3884","Other","2025-03-14","Uinta County School District 4",1
"3885","Other","2025-03-21","Albany Count School District 1",1
"3886","Other","2025-03-21","Campbell County Scholl District 1",1
"3887","Other","2025-03-21","Carbon County School District 1",1
"3888","Other","2025-03-21","Converse County School District 1",1
"3889","Other","2025-03-21","Laramie County School District 1",9
"3890","Other","2025-03-21","Lincoln County School District 2",1
"3891","Other","2025-03-21","Natrona School District 1",2
"3892","Other","2025-03-21","Park County School District 1",1
"3893","Other","2025-03-21","Platte County School District 1",1
"3894","Other","2025-03-21","Sweetwater County School District 1",5
"3895","Other","2025-03-21","Teton County School District 1",1
"3896","Other","2025-03-21","Uinta County School District 4",1
"3897","Other","2025-03-28","Albany Count School District 1",1
"3898","Other","2025-03-28","Campbell County Scholl District 1",1
"3899","Other","2025-03-28","Carbon County School District 1",1
"3900","Other","2025-03-28","Fremont County School District 1",4
"3901","Other","2025-03-28","Laramie County School District 1",8
"3902","Other","2025-03-28","Lincoln County School District 2",1
"3903","Other","2025-03-28","Natrona School District 1",2
"3904","Other","2025-03-28","Platte County School District 1",1
"3905","Other","2025-03-28","Sheridan County School District 2",1
"3906","Other","2025-03-28","Sweetwater County School District 1",4
"3907","Other","2025-03-28","Teton County School District 1",1
"3908","Other","2025-03-28","Uinta County School District 4",1
"3909","Other","2025-04-04","Albany Count School District 1",1
"3910","Other","2025-04-04","Campbell County Scholl District 1",2
"3911","Other","2025-04-04","Carbon County School District 1",1
"3912","Other","2025-04-04","Fremont County School District 1",4
"3913","Other","2025-04-04","Laramie County School District 1",6
"3914","Other","2025-04-04","Natrona School District 1",1
"3915","Other","2025-04-04","Platte County School District 1",1
"3916","Other","2025-04-04","Sheridan County School District 2",1
"3917","Other","2025-04-04","Sweetwater County School District 1",7
"3918","Other","2025-04-04","Teton County School District 1",1
"3919","Other","2025-04-04","Uinta County School District 4",1
"3920","Other","2025-04-11","Campbell County Scholl District 1",2
"3921","Other","2025-04-11","Carbon County School District 1",1
"3922","Other","2025-04-11","Laramie County School District 1",6
"3923","Other","2025-04-11","Natrona School District 1",1
"3924","Other","2025-04-11","Platte County School District 1",1
"3925","Other","2025-04-11","Sheridan County School District 2",1
"3926","Other","2025-04-11","Sweetwater County School District 1",9
"3927","Other","2025-04-11","Uinta County School District 4",1
"3928","Other","2025-04-18","Campbell County Scholl District 1",1
"3929","Other","2025-04-18","Carbon County School District 1",2
"3930","Other","2025-04-18","Fremont County School District 2",1
"3931","Other","2025-04-18","Fremont County School District 24",1
"3932","Other","2025-04-18","Laramie County School District 1",7
"3933","Other","2025-04-18","Natrona School District 1",2
"3934","Other","2025-04-18","Platte County School District 2",1
"3935","Other","2025-04-18","Sweetwater County School District 1",11
"3936","Other","2025-04-18","Uinta County School District 4",1
"3937","Other","2025-04-25","Albany Count School District 1",1
"3938","Other","2025-04-25","Campbell County Scholl District 1",1
"3939","Other","2025-04-25","Carbon County School District 1",2
"3940","Other","2025-04-25","Fremont County School District 2",1
"3941","Other","2025-04-25","Fremont County School District 24",1
"3942","Other","2025-04-25","Fremont County School District 25",1
"3943","Other","2025-04-25","Laramie County School District 1",9
"3944","Other","2025-04-25","Natrona School District 1",1
"3945","Other","2025-04-25","Park County School District 6",1
"3946","Other","2025-04-25","Platte County School District 1",1
"3947","Other","2025-04-25","Platte County School District 2",1
"3948","Other","2025-04-25","Sweetwater County School District 1",11
"3949","Other","2025-04-25","Uinta County School District 4",1
"3950","Other","2025-05-02","Albany Count School District 1",2
"3951","Other","2025-05-02","Carbon County School District 1",2
"3952","Other","2025-05-02","Converse County School District 1",1
"3953","Other","2025-05-02","Fremont County School District 2",1
"3954","Other","2025-05-02","Fremont County School District 24",1
"3955","Other","2025-05-02","Fremont County School District 25",3
"3956","Other","2025-05-02","Laramie County School District 1",7
"3957","Other","2025-05-02","Natrona School District 1",1
"3958","Other","2025-05-02","Park County School District 6",1
"3959","Other","2025-05-02","Platte County School District 1",1
"3960","Other","2025-05-02","Platte County School District 2",1
"3961","Other","2025-05-02","Sweetwater County School District 1",13
"3962","Other","2025-05-09","Albany Count School District 1",2
"3963","Other","2025-05-09","Carbon County School District 1",2
"3964","Other","2025-05-09","Converse County School District 1",1
"3965","Other","2025-05-09","Fremont County School District 2",1
"3966","Other","2025-05-09","Fremont County School District 25",6
"3967","Other","2025-05-09","Laramie County School District 1",7
"3968","Other","2025-05-09","Natrona School District 1",2
"3969","Other","2025-05-09","Park County School District 6",2
"3970","Other","2025-05-09","Platte County School District 1",1
"3971","Other","2025-05-09","Platte County School District 2",1
"3972","Other","2025-05-09","Sweetwater County School District 1",13
"3973","Other","2025-05-16","Campbell County Scholl District 1",3
"3974","Other","2025-05-16","Carbon County School District 1",2
"3975","Other","2025-05-16","Converse County School District 1",1
"3976","Other","2025-05-16","Fremont County School District 2",1
"3977","Other","2025-05-16","Fremont County School District 25",4
"3978","Other","2025-05-16","Goshen County School District 1",1
"3979","Other","2025-05-16","Laramie County School District 1",6
"3980","Other","2025-05-16","Natrona School District 1",2
"3981","Other","2025-05-16","Park County School District 16",1
"3982","Other","2025-05-16","Park County School District 6",2
"3983","Other","2025-05-16","Platte County School District 1",1
"3984","Other","2025-05-16","Platte County School District 2",1
"3985","Other","2025-05-16","Sweetwater County School District 1",9
"3986","Other","2025-05-16","Washakie County School District 1",1
"3987","Other","2025-05-23","Albany Count School District 1",1
"3988","Other","2025-05-23","Campbell County Scholl District 1",3
"3989","Other","2025-05-23","Carbon County School District 1",2
"3990","Other","2025-05-23","Fremont County School District 2",1
"3991","Other","2025-05-23","Fremont County School District 25",1
"3992","Other","2025-05-23","Johnson County School District 1",1
"3993","Other","2025-05-23","Laramie County School District 1",5
"3994","Other","2025-05-23","Natrona School District 1",2
"3995","Other","2025-05-23","Park County School District 16",1
"3996","Other","2025-05-23","Park County School District 6",2
"3997","Other","2025-05-23","Sweetwater County School District 1",9
"3998","Other","2025-05-23","Washakie County School District 1",1
"3999","Other","2025-05-30","Campbell County Scholl District 1",2
"4000","Other","2025-05-30","Carbon County School District 1",2
"4001","Other","2025-05-30","Fremont County School District 25",2
"4002","Other","2025-05-30","Laramie County School District 1",2
"4003","Other","2025-05-30","Natrona School District 1",1
"4004","Other","2025-05-30","Park County School District 16",1
"4005","Other","2025-05-30","Park County School District 6",2
"4006","Other","2025-05-30","Sweetwater County School District 1",8
"4007","Other","2025-05-30","Washakie County School District 1",1
"4008","Other","2025-06-06","Carbon County School District 1",2
"4009","Other","2025-06-06","Fremont County School District 25",1
"4010","Other","2025-06-06","Laramie County School District 1",2
"4011","Other","2025-06-06","Natrona School District 1",1
"4012","Other","2025-06-06","Park County School District 16",1
"4013","Other","2025-06-06","Park County School District 6",2
"4014","Other","2025-06-06","Sweetwater County School District 1",8
"4015","Other","2025-06-06","Washakie County School District 1",1
"4016","Other","2025-06-13","Carbon County School District 1",2
"4017","Other","2025-06-13","Goshen County School District 1",1
"4018","Other","2025-06-13","Laramie County School District 1",1
"4019","Other","2025-06-13","Natrona School District 1",2
"4020","Other","2025-06-13","Park County School District 16",1
"4021","Other","2025-06-13","Park County School District 6",2
"4022","Other","2025-06-13","Sweetwater County School District 1",8
"4023","Other","2025-06-13","Washakie County School District 1",1
"4024","Other","2025-06-20","Carbon County School District 1",3
"4025","Other","2025-06-20","Goshen County School District 1",1
"4026","Other","2025-06-20","Laramie County School District 1",1
"4027","Other","2025-06-20","Natrona School District 1",2
"4028","Other","2025-06-20","Park County School District 16",1
"4029","Other","2025-06-20","Park County School District 6",2
"4030","Other","2025-06-20","Sweetwater County School District 1",8
"4031","Other","2025-06-20","Washakie County School District 1",1
"4032","Other","2025-06-20","Weston County School District 1",1
"4033","Other","2025-06-27","Campbell County Scholl District 1",4
"4034","Other","2025-06-27","Carbon County School District 1",2
"4035","Other","2025-06-27","Laramie County School District 1",1
"4036","Other","2025-06-27","Natrona School District 1",2
"4037","Other","2025-06-27","Park County School District 16",1
"4038","Other","2025-06-27","Park County School District 6",2
"4039","Other","2025-06-27","Sweetwater County School District 1",8
"4040","Other","2025-06-27","Washakie County School District 1",1
"4041","Other","2025-06-27","Weston County School District 1",1
"4042","Other","2025-07-04","Campbell County Scholl District 1",4
"4043","Other","2025-07-04","Carbon County School District 1",2
"4044","Other","2025-07-04","Natrona School District 1",2
"4045","Other","2025-07-04","Park County School District 16",1
"4046","Other","2025-07-04","Sweetwater County School District 1",8
"4047","Other","2025-07-04","Washakie County School District 1",1
"4048","Other","2025-07-04","Weston County School District 1",1
"4049","Other","2025-07-11","Campbell County Scholl District 1",6
"4050","Other","2025-07-11","Carbon County School District 1",2
"4051","Other","2025-07-11","Fremont County School District 1",1
"4052","Other","2025-07-11","Laramie County School District 1",1
"4053","Other","2025-07-11","Natrona School District 1",2
"4054","Other","2025-07-11","Park County School District 16",1
"4055","Other","2025-07-11","Sweetwater County School District 1",8
"4056","Other","2025-07-11","Washakie County School District 1",1
"4057","Other","2025-07-11","Weston County School District 1",1
"4058","Other","2025-07-18","Campbell County Scholl District 1",9
"4059","Other","2025-07-18","Carbon County School District 1",2
"4060","Other","2025-07-18","Fremont County School District 1",1
"4061","Other","2025-07-18","Fremont County School District 24",1
"4062","Other","2025-07-18","Laramie County School District 1",2
"4063","Other","2025-07-18","Natrona School District 1",2
"4064","Other","2025-07-18","Park County School District 16",1
"4065","Other","2025-07-18","Sweetwater County School District 1",7
"4066","Other","2025-07-18","Weston County School District 1",1
"4067","Other","2025-07-25","Campbell County Scholl District 1",7
"4068","Other","2025-07-25","Carbon County School District 1",1
"4069","Other","2025-07-25","Fremont County School District 24",1
"4070","Other","2025-07-25","Laramie County School District 1",2
"4071","Other","2025-07-25","Natrona School District 1",1
"4072","Other","2025-07-25","Sweetwater County School District 1",7
"4073","Other","2025-07-25","Weston County School District 1",1
"4074","Other","2025-08-01","Campbell County Scholl District 1",12
"4075","Other","2025-08-01","Carbon County School District 1",1
"4076","Other","2025-08-01","Fremont County School District 24",1
"4077","Other","2025-08-01","Goshen County School District 1",1
"4078","Other","2025-08-01","Laramie County School District 1",2
"4079","Other","2025-08-01","Natrona School District 1",1
"4080","Other","2025-08-01","Sweetwater County School District 1",7
"4081","Other","2025-08-01","Weston County School District 1",1
"4082","Other","2025-08-08","Campbell County Scholl District 1",4
"4083","Other","2025-08-08","Natrona School District 1",2
"4084","Other","2025-08-08","Sweetwater County School District 1",7
"4085","Other","2025-08-08","Weston County School District 1",1
"4086","Other","2025-08-15","Campbell County Scholl District 1",4
"4087","Other","2025-08-15","Natrona School District 1",1
"4088","Other","2025-08-15","Platte County School District 1",1
"4089","Other","2025-08-15","Sweetwater County School District 1",7
"4090","Other","2025-08-15","Weston County School District 1",1
"4091","Other","2025-08-22","Campbell County Scholl District 1",4
"4092","Other","2025-08-22","Converse County School Distrcit 2",1
"4093","Other","2025-08-22","Fremont County School District 14",1
"4094","Other","2025-08-22","Natrona School District 1",1
"4095","Other","2025-08-22","Platte County School District 1",1
"4096","Other","2025-08-22","Sweetwater County School District 1",5
"4097","Other","2025-08-22","Weston County School District 1",1
"4098","Other","2025-08-29","Campbell County Scholl District 1",3
"4099","Other","2025-08-29","Converse County School Distrcit 2",1
"4100","Other","2025-08-29","Fremont County School District 14",1
"4101","Other","2025-08-29","Natrona School District 1",1
"4102","Other","2025-08-29","Platte County School District 1",1
"4103","Other","2025-08-29","Sweetwater County School District 1",5
"4104","Other","2025-08-29","Weston County School District 1",1
"4105","Other","2025-09-05","Campbell County Scholl District 1",1
"4106","Other","2025-09-05","Converse County School Distrcit 2",1
"4107","Other","2025-09-05","Fremont County School District 14",1
"4108","Other","2025-09-05","Natrona School District 1",1
"4109","Other","2025-09-05","Platte County School District 1",1
"4110","Other","2025-09-05","Weston County School District 1",1
"4111","Other","2025-09-12","Campbell County Scholl District 1",3
"4112","Other","2025-09-12","Converse County School Distrcit 2",1
"4113","Other","2025-09-12","Fremont County School District 14",1
"4114","Other","2025-09-12","Natrona School District 1",1
"4115","Other","2025-09-12","Platte County School District 1",1
"4116","Other","2025-09-12","Weston County School District 1",1
"4117","Other","2025-09-19","Campbell County Scholl District 1",2
"4118","Other","2025-09-19","Converse County School Distrcit 2",1
"4119","Other","2025-09-19","Fremont County School District 14",1
"4120","Other","2025-09-19","Natrona School District 1",1
"4121","Other","2025-09-19","Weston County School District 1",1
"4122","Other","2025-09-26","Campbell County Scholl District 1",6
"4123","Other","2025-09-26","Converse County School Distrcit 2",1
"4124","Other","2025-09-26","Fremont County School District 14",1
"4125","Other","2025-09-26","Natrona School District 1",1
"4126","Other","2025-09-26","Weston County School District 1",1
"4127","Other","2025-10-03","Converse County School Distrcit 2",1
"4128","Other","2025-10-03","Fremont County School District 14",1
"4129","Other","2025-10-03","Natrona School District 1",1
"4130","Other","2025-10-03","Weston County School District 1",1
"4131","Other","2025-10-10","Fremont County School District 14",1
"4132","Other","2025-10-10","Natrona School District 1",1
"4133","Other","2025-10-10","Weston County School District 1",1
"4134","Other","2025-10-17","Fremont County School District 14",1
"4135","Other","2025-10-17","Natrona School District 1",1
"4136","Other","2025-10-17","Weston County School District 1",1
"4137","Other","2025-10-24","Fremont County School District 14",1
"4138","Other","2025-10-24","Natrona School District 1",1
"4139","Other","2025-10-24","Sweetwater County School District 1",1
"4140","Other","2025-10-24","Weston County School District 1",1
"4141","Other","2025-10-31","Fremont County School District 14",1
"4142","Other","2025-10-31","Goshen County School District 1",1
