"","Category","Archive_Date","Institution","sum"
"3971","The Arts",2025-12-05,"Sheridan College",17
"3972","The Arts",2025-12-05,"University of Wyoming",2
"3973","The Arts",2025-12-05,"Western Wyoming Community College",2
"3974","The Arts",2025-12-12,"Central Wyoming College",1
"3975","The Arts",2025-12-12,"Gillette College",1
"3976","The Arts",2025-12-12,"Laramie County Community College",2
"3977","The Arts",2025-12-12,"Sheridan College",17
"3978","The Arts",2025-12-12,"University of Wyoming",2
"3979","The Arts",2025-12-12,"Western Wyoming Community College",2
"3980","The Arts",2025-12-19,"Central Wyoming College",1
"3981","The Arts",2025-12-19,"Gillette College",1
"3982","The Arts",2025-12-19,"Laramie County Community College",2
"3983","The Arts",2025-12-19,"Northwest College",2
"3984","The Arts",2025-12-19,"Sheridan College",17
"3985","The Arts",2025-12-19,"University of Wyoming",2
"3986","The Arts",2025-12-19,"Western Wyoming Community College",2
"3987","The Arts",2025-12-26,"Central Wyoming College",1
"3988","The Arts",2025-12-26,"Gillette College",1
"3989","The Arts",2025-12-26,"Laramie County Community College",2
"3990","The Arts",2025-12-26,"Northwest College",2
"3991","The Arts",2025-12-26,"Sheridan College",17
"3992","The Arts",2025-12-26,"University of Wyoming",2
"3993","The Arts",2025-12-26,"Western Wyoming Community College",2
"3994","The Arts",2026-01-02,"Central Wyoming College",1
"3995","The Arts",2026-01-02,"Gillette College",1
"3996","The Arts",2026-01-02,"Laramie County Community College",2
"3997","The Arts",2026-01-02,"Northwest College",2
"3998","The Arts",2026-01-02,"Sheridan College",17
"3999","The Arts",2026-01-02,"University of Wyoming",2
"4000","The Arts",2026-01-02,"Western Wyoming Community College",2
"4001","The Arts",2026-01-09,"Central Wyoming College",1
"4002","The Arts",2026-01-09,"Gillette College",1
"4003","The Arts",2026-01-09,"Laramie County Community College",2
"4004","The Arts",2026-01-09,"Northwest College",2
"4005","The Arts",2026-01-09,"Sheridan College",17
"4006","The Arts",2026-01-09,"University of Wyoming",2
"4007","The Arts",2026-01-09,"Western Wyoming Community College",2
"4008","The Arts",2026-01-16,"Central Wyoming College",1
"4009","The Arts",2026-01-16,"Gillette College",1
"4010","The Arts",2026-01-16,"Laramie County Community College",2
"4011","The Arts",2026-01-16,"Sheridan College",17
"4012","The Arts",2026-01-16,"University of Wyoming",2
"4013","The Arts",2026-01-16,"Western Wyoming Community College",2
"4014","The Arts",2026-01-23,"Central Wyoming College",1
"4015","The Arts",2026-01-23,"Gillette College",1
"4016","The Arts",2026-01-23,"Laramie County Community College",2
"4017","The Arts",2026-01-23,"Sheridan College",17
"4018","The Arts",2026-01-23,"University of Wyoming",2
"4019","The Arts",2026-01-23,"Western Wyoming Community College",2
"4020","The Arts",2026-01-30,"Casper College",1
"4021","The Arts",2026-01-30,"Central Wyoming College",1
"4022","The Arts",2026-01-30,"Gillette College",1
"4023","The Arts",2026-01-30,"Laramie County Community College",2
"4024","The Arts",2026-01-30,"Sheridan College",17
"4025","The Arts",2026-01-30,"University of Wyoming",2
"4026","The Arts",2026-01-30,"Western Wyoming Community College",2
"4027","The Arts",2026-02-06,"Casper College",1
"4028","The Arts",2026-02-06,"Central Wyoming College",1
"4029","The Arts",2026-02-06,"Laramie County Community College",2
"4030","The Arts",2026-02-06,"Sheridan College",17
"4031","The Arts",2026-02-06,"University of Wyoming",2
"4032","The Arts",2026-02-06,"Western Wyoming Community College",3
"4033","The Arts",2026-02-13,"Casper College",1
"4034","The Arts",2026-02-13,"Central Wyoming College",1
"4035","The Arts",2026-02-13,"Laramie County Community College",2
"4036","The Arts",2026-02-13,"Sheridan College",17
"4037","The Arts",2026-02-13,"University of Wyoming",1
"4038","The Arts",2026-02-13,"Western Wyoming Community College",3
"4039","The Arts",2026-02-20,"Casper College",1
"4040","The Arts",2026-02-20,"Central Wyoming College",1
"4041","The Arts",2026-02-20,"Laramie County Community College",2
"4042","The Arts",2026-02-20,"Sheridan College",17
"4043","The Arts",2026-02-20,"University of Wyoming",1
"4044","The Arts",2026-02-20,"Western Wyoming Community College",3
"4045","The Arts",2026-02-27,"Central Wyoming College",1
"4046","The Arts",2026-02-27,"Laramie County Community College",2
"4047","The Arts",2026-02-27,"Sheridan College",17
"4048","The Arts",2026-02-27,"University of Wyoming",1
"4049","The Arts",2026-02-27,"Western Wyoming Community College",3
"4050","Uncategorized",2024-08-09,"Central Wyoming College",3
"4051","Uncategorized",2024-08-09,"Laramie County Community College",3
"4052","Uncategorized",2024-08-09,"University of Wyoming",5
"4053","Uncategorized",2024-08-09,"Western Wyoming Community College",1
"4054","Uncategorized",2024-08-16,"Central Wyoming College",2
"4055","Uncategorized",2024-08-16,"Laramie County Community College",2
"4056","Uncategorized",2024-08-16,"University of Wyoming",5
"4057","Uncategorized",2024-08-16,"Western Wyoming Community College",1
"4058","Uncategorized",2024-08-23,"Casper College",1
"4059","Uncategorized",2024-08-23,"Central Wyoming College",3
"4060","Uncategorized",2024-08-23,"Laramie County Community College",2
"4061","Uncategorized",2024-08-23,"University of Wyoming",5
"4062","Uncategorized",2024-08-23,"Western Wyoming Community College",1
"4063","Uncategorized",2024-08-30,"Casper College",1
"4064","Uncategorized",2024-08-30,"Central Wyoming College",2
"4065","Uncategorized",2024-08-30,"Laramie County Community College",2
"4066","Uncategorized",2024-08-30,"University of Wyoming",5
"4067","Uncategorized",2024-08-30,"Western Wyoming Community College",1
"4068","Uncategorized",2024-09-06,"Casper College",1
"4069","Uncategorized",2024-09-06,"Central Wyoming College",3
"4070","Uncategorized",2024-09-06,"Laramie County Community College",2
"4071","Uncategorized",2024-09-06,"University of Wyoming",6
"4072","Uncategorized",2024-09-06,"Western Wyoming Community College",1
"4073","Uncategorized",2024-09-13,"Casper College",1
"4074","Uncategorized",2024-09-13,"Central Wyoming College",3
"4075","Uncategorized",2024-09-13,"Laramie County Community College",2
"4076","Uncategorized",2024-09-13,"University of Wyoming",5
"4077","Uncategorized",2024-09-13,"Western Wyoming Community College",1
"4078","Uncategorized",2024-09-20,"Casper College",1
"4079","Uncategorized",2024-09-20,"Central Wyoming College",3
"4080","Uncategorized",2024-09-20,"Laramie County Community College",2
"4081","Uncategorized",2024-09-20,"Sheridan College",1
"4082","Uncategorized",2024-09-20,"University of Wyoming",5
"4083","Uncategorized",2024-09-20,"Western Wyoming Community College",1
"4084","Uncategorized",2024-09-27,"Casper College",1
"4085","Uncategorized",2024-09-27,"Central Wyoming College",3
"4086","Uncategorized",2024-09-27,"Laramie County Community College",2
"4087","Uncategorized",2024-09-27,"Sheridan College",1
"4088","Uncategorized",2024-09-27,"University of Wyoming",7
"4089","Uncategorized",2024-09-27,"Western Wyoming Community College",1
"4090","Uncategorized",2024-10-04,"Casper College",1
"4091","Uncategorized",2024-10-04,"Central Wyoming College",3
"4092","Uncategorized",2024-10-04,"Laramie County Community College",2
"4093","Uncategorized",2024-10-04,"Sheridan College",1
"4094","Uncategorized",2024-10-04,"University of Wyoming",7
"4095","Uncategorized",2024-10-04,"Western Wyoming Community College",1
"4096","Uncategorized",2024-10-11,"Casper College",1
"4097","Uncategorized",2024-10-11,"Central Wyoming College",3
"4098","Uncategorized",2024-10-11,"Laramie County Community College",2
"4099","Uncategorized",2024-10-11,"Sheridan College",1
"4100","Uncategorized",2024-10-11,"University of Wyoming",6
"4101","Uncategorized",2024-10-11,"Western Wyoming Community College",1
"4102","Uncategorized",2024-10-18,"Casper College",1
"4103","Uncategorized",2024-10-18,"Central Wyoming College",2
"4104","Uncategorized",2024-10-18,"Laramie County Community College",2
"4105","Uncategorized",2024-10-18,"Sheridan College",1
"4106","Uncategorized",2024-10-18,"University of Wyoming",7
"4107","Uncategorized",2024-10-18,"Western Wyoming Community College",1
"4108","Uncategorized",2024-10-25,"Casper College",1
"4109","Uncategorized",2024-10-25,"Laramie County Community College",2
"4110","Uncategorized",2024-10-25,"Sheridan College",1
"4111","Uncategorized",2024-10-25,"University of Wyoming",9
"4112","Uncategorized",2024-10-25,"Western Wyoming Community College",1
"4113","Uncategorized",2024-11-01,"Casper College",1
"4114","Uncategorized",2024-11-01,"Central Wyoming College",3
"4115","Uncategorized",2024-11-01,"Laramie County Community College",2
"4116","Uncategorized",2024-11-01,"Sheridan College",1
"4117","Uncategorized",2024-11-01,"University of Wyoming",11
"4118","Uncategorized",2024-11-01,"Western Wyoming Community College",1
"4119","Uncategorized",2024-11-08,"Casper College",1
"4120","Uncategorized",2024-11-08,"Central Wyoming College",3
"4121","Uncategorized",2024-11-08,"Laramie County Community College",2
"4122","Uncategorized",2024-11-08,"Sheridan College",1
"4123","Uncategorized",2024-11-08,"University of Wyoming",11
"4124","Uncategorized",2024-11-08,"Western Wyoming Community College",1
"4125","Uncategorized",2024-11-15,"Central Wyoming College",3
"4126","Uncategorized",2024-11-15,"Laramie County Community College",2
"4127","Uncategorized",2024-11-15,"Sheridan College",1
"4128","Uncategorized",2024-11-15,"University of Wyoming",11
"4129","Uncategorized",2024-11-15,"Western Wyoming Community College",1
"4130","Uncategorized",2024-11-22,"Central Wyoming College",3
"4131","Uncategorized",2024-11-22,"Laramie County Community College",2
"4132","Uncategorized",2024-11-22,"Sheridan College",1
"4133","Uncategorized",2024-11-22,"University of Wyoming",11
"4134","Uncategorized",2024-11-22,"Western Wyoming Community College",1
"4135","Uncategorized",2024-11-29,"Central Wyoming College",3
"4136","Uncategorized",2024-11-29,"Laramie County Community College",2
"4137","Uncategorized",2024-11-29,"Sheridan College",1
"4138","Uncategorized",2024-11-29,"University of Wyoming",11
"4139","Uncategorized",2024-11-29,"Western Wyoming Community College",1
"4140","Uncategorized",2024-12-06,"Central Wyoming College",3
"4141","Uncategorized",2024-12-06,"Laramie County Community College",2
"4142","Uncategorized",2024-12-06,"Sheridan College",1
"4143","Uncategorized",2024-12-06,"University of Wyoming",10
"4144","Uncategorized",2024-12-06,"Western Wyoming Community College",1
"4145","Uncategorized",2024-12-13,"Central Wyoming College",3
"4146","Uncategorized",2024-12-13,"Gillette College",1
"4147","Uncategorized",2024-12-13,"Laramie County Community College",2
"4148","Uncategorized",2024-12-13,"Sheridan College",1
"4149","Uncategorized",2024-12-13,"University of Wyoming",8
"4150","Uncategorized",2024-12-13,"Western Wyoming Community College",1
"4151","Uncategorized",2024-12-20,"Central Wyoming College",3
"4152","Uncategorized",2024-12-20,"Gillette College",1
"4153","Uncategorized",2024-12-20,"Laramie County Community College",2
"4154","Uncategorized",2024-12-20,"Sheridan College",1
"4155","Uncategorized",2024-12-20,"University of Wyoming",11
"4156","Uncategorized",2024-12-20,"Western Wyoming Community College",1
"4157","Uncategorized",2024-12-27,"Central Wyoming College",3
"4158","Uncategorized",2024-12-27,"Gillette College",1
"4159","Uncategorized",2024-12-27,"Laramie County Community College",2
"4160","Uncategorized",2024-12-27,"Sheridan College",1
"4161","Uncategorized",2024-12-27,"University of Wyoming",11
"4162","Uncategorized",2024-12-27,"Western Wyoming Community College",1
"4163","Uncategorized",2025-01-03,"Central Wyoming College",3
"4164","Uncategorized",2025-01-03,"Gillette College",1
"4165","Uncategorized",2025-01-03,"Laramie County Community College",2
"4166","Uncategorized",2025-01-03,"Sheridan College",1
"4167","Uncategorized",2025-01-03,"University of Wyoming",10
"4168","Uncategorized",2025-01-03,"Western Wyoming Community College",1
"4169","Uncategorized",2025-01-10,"Central Wyoming College",3
"4170","Uncategorized",2025-01-10,"Gillette College",1
"4171","Uncategorized",2025-01-10,"Laramie County Community College",1
"4172","Uncategorized",2025-01-10,"Sheridan College",1
"4173","Uncategorized",2025-01-10,"University of Wyoming",12
"4174","Uncategorized",2025-01-10,"Western Wyoming Community College",1
"4175","Uncategorized",2025-01-17,"Central Wyoming College",4
"4176","Uncategorized",2025-01-17,"Gillette College",1
"4177","Uncategorized",2025-01-17,"Laramie County Community College",1
"4178","Uncategorized",2025-01-17,"Sheridan College",1
"4179","Uncategorized",2025-01-17,"University of Wyoming",13
"4180","Uncategorized",2025-01-17,"Western Wyoming Community College",1
"4181","Uncategorized",2025-01-24,"Casper College",1
"4182","Uncategorized",2025-01-24,"Central Wyoming College",4
"4183","Uncategorized",2025-01-24,"Gillette College",1
"4184","Uncategorized",2025-01-24,"Laramie County Community College",1
"4185","Uncategorized",2025-01-24,"Sheridan College",1
"4186","Uncategorized",2025-01-24,"University of Wyoming",11
"4187","Uncategorized",2025-01-24,"Western Wyoming Community College",1
"4188","Uncategorized",2025-01-31,"Casper College",1
"4189","Uncategorized",2025-01-31,"Central Wyoming College",4
"4190","Uncategorized",2025-01-31,"Gillette College",1
"4191","Uncategorized",2025-01-31,"Laramie County Community College",1
"4192","Uncategorized",2025-01-31,"Sheridan College",1
"4193","Uncategorized",2025-01-31,"University of Wyoming",9
"4194","Uncategorized",2025-01-31,"Western Wyoming Community College",1
"4195","Uncategorized",2025-02-07,"Casper College",1
"4196","Uncategorized",2025-02-07,"Central Wyoming College",4
"4197","Uncategorized",2025-02-07,"Gillette College",1
"4198","Uncategorized",2025-02-07,"Laramie County Community College",1
"4199","Uncategorized",2025-02-07,"Sheridan College",1
"4200","Uncategorized",2025-02-07,"University of Wyoming",9
"4201","Uncategorized",2025-02-07,"Western Wyoming Community College",1
"4202","Uncategorized",2025-02-14,"Casper College",2
"4203","Uncategorized",2025-02-14,"Central Wyoming College",4
"4204","Uncategorized",2025-02-14,"Gillette College",1
"4205","Uncategorized",2025-02-14,"Laramie County Community College",1
"4206","Uncategorized",2025-02-14,"Sheridan College",1
